word,percent_known,freq,trial_order,rt,accuracy
correntino,36.77130045,0.5231140000000001,32,1475,1.0
vívido,86.10271999999998,0.5231140000000001,46,3153,0.0
tambalear,98.75,0.5231140000000001,32,704,1.0
bajamar,75.88424437,0.5231140000000001,62,1062,1.0
pardillo,86.15984,0.5231140000000001,24,759,1.0
analfabeta,99.61089494,0.5231140000000001,52,984,1.0
instructora,98.75776398,0.5231140000000001,8,959,1.0
preñado,95.86057,0.5231140000000001,59,1133,1.0
aristarco,22.25806452,0.5231140000000001,21,1981,1.0
maquinal,69.60784,0.5231140000000001,37,1248,1.0
legar,85.96491228,0.5231140000000001,48,546,1.0
margarina,96.51899,0.5231140000000001,98,870,1.0
consumidora,98.7012987,0.5231140000000001,75,799,1.0
plegar,97.61092,0.5231140000000001,17,646,1.0
temperado,82.11921,0.5231140000000001,69,1511,1.0
hollar,54.21245421,0.5231140000000001,44,948,0.0
artesa,55.71847507,0.5231140000000001,80,710,1.0
fatalista,93.73695198,0.5231140000000001,40,1110,1.0
hipnótica,98.48942598,0.5231140000000001,76,757,1.0
insano,91.27516779,0.519864,58,4041,0.0
claraboya,84.58646617,0.519864,15,876,1.0
valorizar,92.58065,0.519864,79,547,1.0
yerma,62.97578000000001,0.519864,38,1354,1.0
condominio,93.37539432,0.519864,50,1056,1.0
rescoldo,71.81466999999998,0.519864,40,806,1.0
vaquilla,93.11475,0.519864,74,1350,1.0
poyo,46.5625,0.519864,5,1085,1.0
isomorfismo,80.06644518,0.519864,81,1427,1.0
entrerriano,21.41372141,0.519864,62,828,0.0
aeroparque,75.46583851,0.519864,54,2292,1.0
quico,45.35316,0.519864,53,1329,1.0
alcedo,37.41721854,0.519864,10,1489,0.0
destilería,97.43589744,0.519864,89,1112,1.0
nadir,24.2515,0.519864,60,971,0.0
continencia,93.33333333,0.519864,12,1116,1.0
taquillera,98.36601,0.519864,41,714,1.0
montenegrino,75.35714,0.519864,73,632,0.0
frontino,31.39158576,0.519864,46,641,1.0
parágrafo,69.5122,0.519864,84,822,1.0
picacho,51.29032,0.519864,27,3486,0.0
judaica,75.90759076,0.519864,46,1572,1.0
mecanicismo,82.8496,0.519864,47,987,1.0
anunciante,98.4,0.519864,9,896,1.0
rezongón,70.96774,0.519864,78,1454,0.0
ictus,67.83216783,0.519864,32,937,1.0
lentisco,38.36065574,0.519864,41,2900,0.0
pedrada,97.85714,0.519864,77,908,1.0
rasguño,98.47328,0.519864,51,785,1.0
malsano,80.76923077,0.519864,51,956,1.0
arquería,95.31772575,0.519864,75,1014,1.0
romanza,56.95793000000001,0.519864,80,1478,0.0
glotonamente,83.06709265,0.519864,90,1011,1.0
febrilmente,89.76897690000001,0.519864,75,1626,1.0
silabario,64.70588000000001,0.519864,49,5386,1.0
hipopótamo,100.0,0.519864,26,1412,1.0
brioso,77.1875,0.519864,74,670,1.0
imbatible,95.77464789,0.519864,53,764,1.0
hermafrodita,96.16204691,0.519864,18,1525,1.0
colmenero,88.28996283,0.519864,35,3551,1.0
coetáneo,74.46808511,0.519864,47,873,1.0
robla,27.46479,0.5166149999999999,24,741,1.0
lacrimógeno,97.5177305,0.5166149999999999,90,715,1.0
agnóstico,92.67241379,0.5166149999999999,54,110,1.0
numerador,99.14894,0.5166149999999999,72,740,1.0
copista,86.29856851,0.5166149999999999,62,911,1.0
invernada,79.06976744,0.5166149999999999,22,2760,1.0
batiente,78.58546169,0.5166149999999999,6,1297,1.0
longa,36.22754491,0.5166149999999999,59,1152,1.0
contendiente,95.35283993,0.5166149999999999,18,3963,1.0
desabrido,77.61627907,0.5166149999999999,62,1329,0.0
diatriba,54.93421053,0.5166149999999999,92,3285,0.0
sardo,55.8,0.5166149999999999,56,692,0.0
desahogar,98.62068966,0.5166149999999999,39,1442,1.0
hedonista,89.03107861,0.5166149999999999,72,604,1.0
pisotear,98.96907,0.5166149999999999,60,792,1.0
desatender,97.36842105,0.5166149999999999,1,1913,1.0
desemboque,92.70833333,0.5166149999999999,91,1467,0.0
berenjena,98.6013986,0.5166149999999999,81,495,1.0
destiempo,95.18304432,0.5166149999999999,14,752,1.0
albacea,86.02150538,0.5166149999999999,97,939,1.0
sumergible,98.87006,0.5166149999999999,52,2231,1.0
hidratación,99.46380697,0.5166149999999999,14,835,1.0
aguileña,90.96989967,0.5166149999999999,22,902,1.0
incisiva,95.77464789,0.5166149999999999,74,627,1.0
fonógrafo,94.15041783,0.5166149999999999,55,854,1.0
golear,97.70491803,0.5166149999999999,95,996,0.0
lamparilla,98.61111111,0.5166149999999999,22,643,1.0
atracador,96.22641509,0.5166149999999999,25,663,1.0
vertebración,81.67203,0.5166149999999999,33,747,1.0
confluir,88.10289389,0.5166149999999999,34,791,1.0
largueza,70.62374245,0.5166149999999999,48,21420,1.0
evasiva,94.36090226,0.5166149999999999,76,841,1.0
casillero,99.34640523,0.5166149999999999,29,796,1.0
correlativo,98.40989399,0.5166149999999999,77,1619,1.0
exteriorizar,97.57785467,0.5166149999999999,48,676,1.0
alumbre,90.21406728,0.5166149999999999,33,4693,1.0
abecedario,99.6941896,0.5166149999999999,60,796,1.0
gijonés,68.27956989,0.5166149999999999,44,3543,1.0
trivialidad,97.91667,0.5166149999999999,58,663,1.0
bisabuela,99.69879518,0.5166149999999999,96,634,1.0
picón,88.70056,0.5166149999999999,94,2636,1.0
discontinuo,97.20496894,0.5166149999999999,57,5248,1.0
hico,12.91390728,0.5166149999999999,59,971,0.0
exhalar,96.95945946,0.513366,79,951,1.0
campaniforme,71.52103559999998,0.513366,64,1278,1.0
licio,30.604288500000006,0.513366,37,1020,0.0
inhumanidad,89.54248366,0.513366,44,750,1.0
corcovear,51.01351351,0.513366,57,1212,1.0
gastritis,98.15384615,0.513366,65,1206,1.0
punzada,97.62611,0.513366,89,1077,1.0
acrobacia,99.35064935,0.513366,15,577,1.0
pisón,58.56354,0.513366,78,1289,0.0
quebradizo,98.83721,0.513366,64,140,1.0
anecdotario,84.67741935,0.513366,50,2308,0.0
ceguedad,79.3442623,0.513366,67,973,1.0
infanticidio,94.79166667,0.513366,92,1126,1.0
horadada,64.49864499,0.513366,26,3127,0.0
gestual,95.43859649,0.513366,53,1360,1.0
novelística,95.66667,0.513366,54,1115,1.0
moche,41.53846,0.513366,33,1377,0.0
pederasta,96.24573,0.513366,53,704,1.0
chapela,64.90683229999999,0.513366,55,1234,1.0
farola,95.45454545,0.513366,36,787,1.0
lauda,47.82608696,0.513366,36,840,1.0
bandolerismo,88.32807571,0.513366,2,1869,1.0
conocedora,98.41772152,0.513366,82,1211,1.0
alón,34.27152318,0.513366,37,942,0.0
caldeo,80.33126294,0.513366,32,1250,1.0
florero,98.93048128,0.513366,86,1164,1.0
pitido,90.0,0.513366,54,1510,1.0
miramiento,91.79104,0.513366,95,915,1.0
lavadora,99.62406015,0.513366,75,545,1.0
deflagración,77.62237762,0.513366,28,708,1.0
retraimiento,87.53799000000002,0.513366,31,693,1.0
chiflido,71.26099707,0.513366,5,2652,1.0
desalentador,98.7704918,0.513366,21,973,1.0
infelice,22.96072508,0.513366,71,3736,0.0
semitono,90.87719,0.513366,94,27,1.0
recitación,83.80062,0.513366,93,1035,1.0
hostigar,96.47058824,0.513366,43,838,0.0
velatorio,99.07692,0.513366,33,1159,1.0
gringa,86.69064748,0.510117,77,4129,0.0
privadamente,93.18182,0.510117,23,707,1.0
mácula,66.27565982,0.510117,95,1265,0.0
segoviano,93.76299,0.510117,97,1026,1.0
mampara,87.45763000000002,0.510117,55,681,0.0
manear,45.01348,0.510117,57,1040,0.0
pandero,94.67681,0.510117,26,1400,1.0
cenizo,93.10344828,0.510117,23,1013,1.0
champiñón,99.03225806,0.510117,76,491,1.0
bocajarro,84.56014363,0.510117,98,826,1.0
arañar,98.3713355,0.510117,24,789,1.0
pentagonal,98.16176,0.510117,54,700,1.0
avellano,90.96638655,0.510117,10,849,1.0
acanto,38.55799373,0.510117,61,910,1.0
poltrona,69.58041999999999,0.510117,18,3279,0.0
rezado,90.03021,0.510117,77,1138,1.0
vaquera,99.0566,0.510117,16,768,1.0
hachazo,96.82080925,0.510117,38,679,1.0
dádiva,82.07547170000002,0.510117,47,1109,0.0
amaranto,77.96934866,0.510117,7,2446,1.0
albero,56.68789809,0.510117,28,1027,1.0
arrimado,97.87644788,0.510117,53,1214,1.0
colegislador,76.23574144,0.510117,37,1393,1.0
volición,34.24242,0.510117,18,1090,0.0
inhóspito,94.3620178,0.510117,88,843,1.0
saíno,36.51685,0.510117,11,640,0.0
inmadurez,99.06542056,0.510117,89,970,1.0
hexágono,99.43502825,0.510117,17,757,1.0
plebeya,93.71585,0.510117,91,857,1.0
sincrónico,89.82455999999998,0.510117,48,3331,1.0
plegamiento,84.30657,0.510117,36,916,1.0
perjurio,92.0354,0.510117,42,817,1.0
nacionalizar,99.12281,0.510117,78,1122,1.0
loar,69.23076923,0.510117,9,1457,0.0
borrico,84.9122807,0.506868,10,762,1.0
desbarajuste,87.79661017,0.506868,13,1310,1.0
lítico,59.45945946,0.506868,92,825,1.0
navajo,81.95021,0.506868,88,635,1.0
sazonado,96.875,0.506868,28,794,1.0
carrasca,67.68707483,0.506868,68,4571,1.0
deshonesto,97.84615385,0.506868,88,760,1.0
mesiánico,70.41801,0.506868,8,938,0.0
tintura,88.7538,0.506868,72,1044,1.0
arrayán,54.16666667,0.506868,57,993,1.0
endogamia,85.49848943,0.506868,2,1219,1.0
laudable,67.003367,0.506868,4,2444,1.0
adinerado,98.62542955,0.506868,79,712,1.0
pizzería,96.88716,0.506868,69,520,1.0
pedantería,90.36545,0.506868,1,936,1.0
paleozoico,83.07692,0.506868,92,2705,0.0
machina,25.31120332,0.506868,81,2058,1.0
pineal,49.47735,0.506868,25,913,1.0
papagayo,97.70115,0.506868,18,780,1.0
émbolo,83.86075949,0.506868,58,1516,1.0
detallista,99.79674797,0.506868,34,638,1.0
madrás,30.0,0.506868,11,2141,0.0
cerrazón,62.79069767,0.506868,17,1192,0.0
inválida,98.33795014,0.506868,76,996,1.0
destronar,97.26027397,0.506868,30,737,1.0
topada,70.94595,0.506868,98,968,0.0
memorización,98.3165,0.506868,5,950,1.0
cimitarra,58.28025478,0.506868,37,827,1.0
cobrador,98.87218045,0.506868,43,1234,1.0
bombona,84.74025974,0.506868,34,1247,1.0
zaragozana,67.88079,0.506868,49,762,1.0
amadora,85.18518519,0.506868,90,1767,1.0
pirotécnico,99.14894,0.506868,21,886,1.0
desapacible,90.625,0.506868,84,1497,1.0
jiennense,26.35658915,0.506868,61,638,0.0
petaca,95.52846,0.506868,49,1186,1.0
zarco,42.74809000000001,0.506868,47,1615,0.0
cuentagotas,97.40740741,0.506868,67,764,1.0
bacteriano,96.07843137,0.5036189999999999,16,663,1.0
chapoteo,97.79411765,0.5036189999999999,13,758,1.0
pronuncio,97.1831,0.5036189999999999,83,1280,1.0
adhesivo,98.28897338,0.5036189999999999,83,724,1.0
carpelo,39.40298507,0.5036189999999999,53,1771,1.0
esposado,99.3067591,0.5036189999999999,82,868,1.0
arremetida,94.30604982,0.5036189999999999,77,942,1.0
anuencia,53.03514377,0.5036189999999999,0,3055,0.0
subjuntivo,98.21958,0.5036189999999999,1,1015,1.0
infundado,97.43589744,0.5036189999999999,45,760,1.0
maquillar,99.68051,0.5036189999999999,89,923,1.0
rencoroso,97.91667,0.5036189999999999,60,702,1.0
afloramiento,97.79005525,0.5036189999999999,64,853,1.0
apostilla,78.52348993,0.5036189999999999,99,844,1.0
monoteísta,96.91992,0.5036189999999999,7,1199,1.0
cajera,98.67109635,0.5036189999999999,7,1040,1.0
selector,97.79817,0.5036189999999999,79,2542,1.0
capota,92.4137931,0.5036189999999999,78,652,1.0
naipe,96.51568,0.5036189999999999,4,856,1.0
perdedora,99.38272,0.5036189999999999,79,1346,1.0
algodonera,91.8128655,0.5036189999999999,24,897,1.0
válidamente,95.55556,0.5036189999999999,76,1737,1.0
admiradora,100.0,0.5036189999999999,93,633,1.0
lascivo,90.59405941,0.5036189999999999,85,628,1.0
matiné,79.43262,0.5036189999999999,88,1006,1.0
paseante,94.2029,0.5036189999999999,59,615,1.0
desfasado,91.93548387,0.5036189999999999,87,891,1.0
bajá,41.8879056,0.5036189999999999,32,2691,0.0
tendiente,62.7907,0.5036189999999999,9,981,1.0
sanmartín,75.07082,0.5036189999999999,17,6245,0.0
ánfora,88.25301205,0.5036189999999999,80,899,1.0
cayado,80.06993007,0.5036189999999999,41,3577,1.0
seráfico,41.72414000000001,0.5036189999999999,53,1150,0.0
rebato,58.19328,0.5036189999999999,8,1380,0.0
distanciar,99.02912621,0.5036189999999999,28,756,1.0
fílmico,79.76653696,0.5036189999999999,11,926,1.0
disentir,94.15384615,0.5036189999999999,2,3054,1.0
mallo,26.61870504,0.5036189999999999,91,605,0.0
recomenzar,90.96774,0.5036189999999999,18,542,1.0
enfadar,98.89298893,0.5036189999999999,87,804,1.0
ósmosis,93.46405,0.5036189999999999,36,1029,1.0
ohm,39.21569,0.5036189999999999,36,1066,0.0
oscuramente,92.43986,0.5036189999999999,78,561,1.0
roncal,55.28169000000001,0.5036189999999999,83,2045,1.0
enceguecer,52.36686391,0.5036189999999999,52,1443,0.0
notaría,98.99329,0.5036189999999999,39,1206,1.0
desmonte,90.03322259,0.5036189999999999,2,1020,1.0
proteo,46.12795,0.5036189999999999,64,990,0.0
ciruelo,96.99453552,0.5036189999999999,19,715,1.0
llera,19.93243243,0.5036189999999999,74,667,0.0
biplano,85.55956679,0.5036189999999999,1,1829,1.0
balístico,89.86928105,0.5036189999999999,8,1339,1.0
catéter,93.02325581,0.5036189999999999,18,956,1.0
lisboeta,41.38613861,0.50037,71,1468,1.0
remojo,99.23077,0.50037,95,1682,1.0
estatúder,4.456824513,0.50037,35,734,0.0
monoplano,85.0,0.50037,89,1342,1.0
acedo,46.484375,0.50037,92,1089,0.0
condensar,96.84210526,0.50037,67,1155,1.0
afrikaans,36.69064748,0.50037,42,1622,0.0
gola,34.30232558,0.50037,21,1429,0.0
mansamente,91.59664,0.50037,39,1050,1.0
atronador,86.18677043,0.50037,20,1040,1.0
destornillar,94.38943894,0.50037,5,1421,1.0
carbonera,96.7032967,0.50037,52,852,1.0
endemoniado,99.25925926,0.50037,99,1368,1.0
marroquín,71.12462,0.50037,91,3238,1.0
ceñir,96.89440994,0.50037,39,2309,1.0
polígrafo,97.07792,0.50037,7,3406,1.0
oftalmología,96.27329,0.50037,92,952,1.0
laborable,98.55595668,0.50037,85,1501,1.0
ceñudo,84.66257669,0.50037,73,791,1.0
improductivo,96.46302251,0.50037,60,1687,1.0
sándalo,83.79205,0.50037,27,2864,1.0
chacharear,68.62068966,0.50037,50,2997,1.0
dualista,92.64705882,0.50037,0,1334,1.0
laureada,84.08408408,0.50037,2,772,1.0
legibilidad,94.33333333,0.50037,8,669,1.0
libelo,46.19565217,0.50037,34,1392,0.0
noblemente,98.18182,0.50037,51,2743,1.0
calmo,84.06593407,0.50037,82,525,1.0
sexismo,93.12715,0.50037,21,640,1.0
bólido,84.08304498,0.50037,53,776,1.0
palafrén,38.81119,0.50037,58,1035,0.0
orca,96.7509,0.50037,40,2607,1.0
sarraceno,70.0,0.50037,91,1057,1.0
cosmonauta,92.8057554,0.50037,67,1140,1.0
pecíolo,38.97764,0.50037,90,877,1.0
madrugar,99.36102236,0.50037,71,618,1.0
alpinismo,96.56357388,0.50037,70,1176,1.0
calentador,99.33774834,0.50037,50,1036,1.0
mirilla,83.38658000000002,0.50037,78,641,1.0
interrogador,98.33679834,0.50037,87,664,1.0
mirza,13.05732,0.50037,32,981,0.0
fregar,98.57142857,0.50037,1,1842,1.0
hipérbole,94.07894737,0.50037,23,1446,1.0
banalidad,84.61538462,0.50037,5,1523,1.0
reconvertir,93.90681,0.50037,81,632,1.0
chapalear,43.76996805,0.50037,99,804,0.0
monopolizar,97.69737,0.49712,72,1011,1.0
mapache,99.3865,0.49712,28,792,1.0
cosmético,98.72262774,0.49712,22,697,1.0
retracto,92.47312,0.49712,49,613,1.0
inescrutable,95.77922078,0.49712,5,1031,1.0
cancel,40.12345679,0.49712,68,2964,0.0
retamal,41.79104,0.49712,13,3904,1.0
ónice,51.19454,0.49712,24,1172,1.0
fragoso,62.45847176,0.49712,64,5543,1.0
soldar,98.92857,0.49712,64,959,1.0
longevo,94.33333333,0.49712,66,1139,1.0
escurridizo,99.64028777,0.49712,41,764,1.0
jaco,48.62385321,0.49712,46,1399,1.0
homúnculo,45.87155963,0.49712,71,1393,0.0
regresivo,98.13665,0.49712,33,576,1.0
atisbar,81.25,0.49712,11,1140,1.0
decrecer,95.2681388,0.49712,56,741,1.0
dosificación,98.08306709,0.49712,10,819,1.0
depositaria,93.9481268,0.49712,69,1237,1.0
mandil,86.82635,0.49712,31,1009,1.0
chilla,87.58169935,0.49712,68,794,0.0
rayuela,92.65176,0.49712,99,1170,0.0
tarasca,53.90071,0.49712,82,1931,0.0
neurociencia,98.14241,0.49712,75,967,1.0
masoquista,98.20359,0.49712,4,701,1.0
desanimar,98.67986799,0.49712,20,800,1.0
glotón,99.3814433,0.49712,70,762,1.0
acróbata,99.16142558,0.49712,1,921,1.0
conformista,99.58847737,0.49712,9,650,1.0
apadrinador,87.04318937,0.49712,26,2490,1.0
reverenda,90.4321,0.49712,24,3762,1.0
armadijo,37.20930233,0.49712,3,1930,0.0
apresamiento,90.625,0.49712,97,1281,1.0
encumbrado,87.90322581,0.49712,36,2698,1.0
desarticular,97.48953975,0.49712,61,856,1.0
arrendar,97.56097561,0.49712,24,1445,0.0
santiamén,95.19651,0.49712,56,1704,1.0
nito,19.2429,0.49712,12,4377,0.0
mancera,42.25806,0.493871,67,3510,1.0
laxitud,73.45844504,0.493871,35,939,1.0
yunga,23.55212,0.493871,36,859,0.0
guarnecido,87.08609272,0.493871,85,2186,1.0
agarrada,98.33887043,0.493871,46,944,1.0
visionaria,98.5348,0.493871,83,3404,1.0
vadear,69.49686,0.493871,62,725,1.0
ignoto,64.72392638,0.493871,82,1756,0.0
pérmico,44.55446,0.493871,90,847,0.0
amia,10.13513514,0.493871,73,1051,1.0
angelino,77.91411043,0.493871,17,929,0.0
muta,61.40351,0.493871,52,1012,1.0
formador,99.0881459,0.493871,79,901,1.0
flechazo,99.31506849,0.493871,89,771,1.0
locutora,98.19494585,0.493871,67,713,1.0
cerrajero,98.25783972,0.493871,53,815,1.0
estambre,90.56603774,0.493871,12,3173,0.0
cromatismo,90.7120743,0.493871,23,677,1.0
druida,72.82608696,0.493871,44,785,1.0
cubrimiento,93.5483871,0.493871,78,711,1.0
endógeno,86.07594937,0.493871,24,1079,1.0
tigresa,99.07975,0.493871,3,1308,1.0
colla,38.44660194,0.493871,58,1157,1.0
cigoto,88.21752266,0.493871,53,973,1.0
recesivo,96.9419,0.493871,79,722,1.0
rictus,59.77011,0.493871,78,2843,1.0
colear,79.0625,0.493871,86,838,1.0
crediticio,81.54981550000002,0.493871,48,1599,1.0
talco,98.92857,0.493871,43,884,1.0
celador,94.81481481,0.493871,68,725,1.0
sísmico,97.17391,0.493871,90,727,1.0
descogotado,75.07788162,0.493871,38,1246,1.0
brega,57.40072202,0.493871,13,824,1.0
quersoneso,8.185053,0.493871,7,2183,0.0
caraqueño,62.5659051,0.493871,95,1140,0.0
escoltar,97.57785467,0.493871,55,743,1.0
bestiario,74.22096317,0.493871,9,980,1.0
sumidero,92.07921,0.493871,79,850,1.0
degenerada,98.3277592,0.493871,27,694,1.0
seguidora,99.70149,0.493871,87,855,1.0
bolera,88.17891374,0.490622,51,1001,1.0
bizco,93.60465116,0.490622,15,753,1.0
pendenciero,88.0597,0.490622,96,813,1.0
marica,97.76119,0.490622,98,772,1.0
maquinación,95.84775,0.490622,16,1329,1.0
engrandecer,97.83281734,0.490622,42,844,1.0
nivelar,99.38272,0.490622,64,686,1.0
solimán,43.80952,0.490622,58,1679,0.0
reagrupar,98.11912,0.490622,10,1300,1.0
solio,31.610940000000006,0.490622,85,3498,0.0
inmanencia,43.23308271,0.490622,89,858,1.0
fraguar,94.02985075,0.490622,45,983,1.0
demacrado,97.62711864,0.490622,11,783,1.0
fez,45.26315789,0.490622,21,554,1.0
cojera,93.90681004,0.490622,7,874,1.0
microscopía,89.34708,0.490622,31,1209,1.0
mocoso,99.42529,0.490622,89,680,1.0
endiablada,96.44128114,0.490622,54,642,1.0
marchante,96.17706,0.490622,66,950,1.0
paternalismo,98.46743,0.490622,60,1502,1.0
sancionadora,95.41284,0.490622,42,732,1.0
relé,53.21101,0.490622,91,1235,0.0
accionado,96.7032967,0.490622,89,675,1.0
disociar,93.43065693,0.490622,65,1461,1.0
empolladura,73.72654155,0.490622,38,4788,0.0
personado,63.52584,0.490622,36,1519,1.0
aprovechable,98.42767296,0.490622,42,693,1.0
vanadio,53.92157,0.490622,52,1096,1.0
pachón,64.0884,0.490622,79,872,1.0
reconstituir,98.97959,0.490622,91,1310,1.0
sonante,96.23824,0.490622,36,806,1.0
epitelial,83.20610687,0.490622,83,1145,1.0
mentado,92.73356,0.490622,35,1819,1.0
entresuelo,91.43730887,0.490622,1,1353,1.0
granizada,99.06832298,0.490622,22,1407,1.0
encogimiento,93.75,0.490622,88,1850,0.0
futilidad,61.26984127,0.490622,51,1042,0.0
levantina,63.1884058,0.490622,19,29,0.0
arisco,96.16613419,0.490622,92,1278,1.0
ventilar,98.81423,0.490622,7,722,1.0
jeta,92.48366013,0.487373,77,673,1.0
loriga,27.63975155,0.487373,88,749,0.0
asaltante,98.41549296,0.487373,3,852,1.0
sumir,85.76052,0.487373,71,3145,1.0
felina,98.29351536,0.487373,74,969,1.0
subyugación,91.66667,0.487373,15,770,1.0
filósofa,97.53846154,0.487373,67,571,1.0
desgastar,99.3993994,0.487373,4,1288,1.0
amarra,94.63722397,0.487373,90,644,1.0
esquirol,66.20689655,0.487373,47,1597,1.0
esbeltez,89.7260274,0.487373,38,1003,1.0
tronar,98.14241,0.487373,9,743,1.0
ebria,94.02985075,0.487373,21,793,1.0
colilla,98.05194805,0.487373,51,557,1.0
lisiado,97.4248927,0.487373,71,762,1.0
torácico,87.18861,0.487373,19,716,1.0
revisor,94.72617,0.487373,89,827,1.0
rectilíneo,93.99478,0.487373,73,623,1.0
frambuesa,97.60273973,0.487373,78,810,1.0
gabardina,96.56357388,0.487373,93,711,1.0
habanero,91.68399168,0.487373,54,852,1.0
someramente,77.9661,0.487373,2,1043,1.0
sobrecogedor,97.2973,0.487373,15,801,1.0
arpía,96.11650485,0.487373,82,726,1.0
fogonazo,94.96644295,0.487373,90,769,1.0
enésimo,94.72140762,0.487373,21,671,1.0
pareado,83.19328,0.487373,55,966,1.0
tetralogía,81.26984,0.487373,39,1057,1.0
tobogán,97.38562,0.487373,97,653,1.0
alistamiento,97.27891156,0.487373,50,1094,1.0
cuadernillo,99.31972789,0.487373,8,611,1.0
animalidad,74.12140575,0.487373,27,982,1.0
zoroastrismo,32.34421,0.487373,48,963,1.0
pestilente,92.2807,0.487373,68,935,1.0
merecimiento,96.07843,0.487373,50,891,1.0
compradora,99.3485342,0.487373,85,1597,1.0
labradora,96.80511182,0.487373,19,967,1.0
mapamundi,94.78528,0.487373,74,1295,1.0
cuadragésimo,96.68874172,0.487373,58,807,1.0
medroso,73.40824,0.487373,11,1066,0.0
adhesiva,98.74213836,0.487373,84,684,1.0
sillar,76.33333,0.484124,34,1142,1.0
tanga,98.3209,0.484124,55,622,1.0
fructificar,92.53731343,0.484124,42,2081,1.0
malévolo,98.13278008,0.484124,26,908,1.0
comisura,92.97658863,0.484124,4,1054,1.0
anárquico,95.66473988,0.484124,41,786,1.0
perrera,98.27586,0.484124,27,1089,1.0
aislador,94.57831325,0.484124,56,875,1.0
ñandú,61.32404,0.484124,70,2602,0.0
encomio,52.92207792,0.484124,31,1677,1.0
alcanfor,87.57961783,0.484124,96,1990,1.0
anglicismo,86.17363344,0.484124,33,1324,1.0
samovar,22.03947,0.484124,57,1780,0.0
reverente,95.189,0.484124,24,771,1.0
suplicatorio,83.33333,0.484124,42,923,1.0
cavia,30.24054983,0.484124,73,7805,0.0
colectivismo,98.3277592,0.484124,78,1177,1.0
cesio,61.92170819,0.484124,2,2375,0.0
crespón,82.53424658,0.484124,95,1847,1.0
proveído,75.5418,0.484124,72,1335,0.0
petardo,98.96907,0.484124,27,965,1.0
chirimía,34.89096573,0.484124,28,2062,0.0
marasmo,50.98592,0.484124,93,703,0.0
corrillo,76.56765677,0.484124,4,1336,1.0
radicación,88.92617,0.484124,63,1915,1.0
mesto,18.31502,0.484124,67,1227,0.0
inaplicable,95.94594595,0.484124,93,1625,1.0
breña,44.21364985,0.484124,61,5066,1.0
espantable,86.77419355,0.484124,31,1366,1.0
retributivo,93.06931,0.484124,49,626,1.0
acerbo,77.21893491,0.484124,35,1005,0.0
refulgente,77.54491,0.484124,53,767,1.0
escama,98.73817035,0.484124,15,992,1.0
fecal,95.95015576,0.484124,60,982,1.0
naviero,88.01572,0.484124,3,954,1.0
moldava,63.14286,0.484124,2,737,1.0
redondel,86.48649,0.484124,23,1323,1.0
alarmar,98.36601307,0.484124,29,687,1.0
crédulo,97.86585366,0.484124,73,880,1.0
amígdala,97.26027397,0.484124,11,839,1.0
epigrafía,90.15384615,0.484124,96,1183,1.0
aspersión,89.82035928,0.484124,62,775,1.0
ranchero,98.61831,0.484124,62,738,1.0
obtuso,96.69421,0.484124,72,801,1.0
patán,97.58364,0.484124,92,711,1.0
chita,72.92418773,0.484124,50,1640,0.0
ribereño,88.88889,0.484124,4,938,1.0
atonal,56.27376426,0.480875,60,727,0.0
alternado,97.53521127,0.480875,50,605,1.0
orientalista,82.52252,0.480875,3,823,1.0
irradiar,97.12643678,0.480875,13,2547,1.0
exoneración,90.24390244,0.480875,96,1877,1.0
narcótico,98.36066,0.480875,54,853,1.0
chiquitín,98.87429644,0.480875,69,1046,1.0
afrancesado,90.63829787,0.480875,85,835,1.0
inhumación,82.59587021,0.480875,73,1712,1.0
disgustar,98.54227405,0.480875,11,1152,1.0
rigurosidad,97.76358,0.480875,79,674,1.0
iterativo,51.56794425,0.480875,9,809,1.0
trasporte,50.18587,0.480875,30,1580,0.0
arrullo,87.13826367,0.480875,56,754,0.0
ilustrísima,93.15068493,0.480875,3,1562,1.0
emparejado,98.6970684,0.480875,83,961,1.0
araucano,59.17525773,0.480875,11,1333,0.0
motorista,97.14286,0.480875,25,636,1.0
amortizar,95.84664537,0.480875,41,841,1.0
calmante,99.42307692,0.480875,83,1730,1.0
aborrecible,95.29780564,0.480875,19,1476,1.0
probo,58.95765,0.480875,13,3198,1.0
terrícola,98.98374,0.480875,11,519,1.0
lixiviación,28.38709677,0.480875,82,1681,0.0
quinina,70.80925,0.480875,24,860,0.0
rematador,97.63514,0.480875,74,1828,1.0
manifestante,98.85057,0.480875,42,696,1.0
zambo,72.52065999999998,0.480875,58,666,0.0
chito,50.47923323,0.480875,95,3457,0.0
golpeteo,95.15570934,0.480875,63,584,1.0
carabinero,90.76433121,0.480875,95,1184,1.0
diestramente,89.2733564,0.480875,2,2941,1.0
idólatra,95.8490566,0.480875,75,1144,1.0
aburrir,99.65034965,0.480875,22,1228,1.0
errada,90.53030303,0.480875,37,1303,1.0
predador,90.94077,0.480875,34,1035,1.0
cortejar,99.45205479,0.480875,80,766,1.0
pudiente,97.58772,0.480875,55,957,1.0
hijastro,100.0,0.480875,63,731,1.0
burgomaestre,63.14199396,0.480875,77,864,0.0
consensual,84.61538462,0.480875,59,1864,0.0
deleznable,71.01449275,0.480875,11,2141,0.0
tiraje,75.94937,0.480875,5,5305,1.0
sufismo,53.92491,0.480875,95,1024,1.0
irreflexivo,94.34628975,0.480875,33,1482,1.0
artesanado,81.17647059,0.480875,43,1175,1.0
