,Line,Spkr,StTime,Content,EnTime
1326,1327,DCA_se1_ag1_m_02,1180.6761,<sound effect>,1182.8444
1327,1328,DCA_se1_ag1_m_02,1182.8444,(pause 0.13),1182.9749
1328,1329,DCA_se1_ag1_m_02,1182.9749,<sound effect>,1183.9821
1329,1330,DCA_se1_ag1_m_02,1183.9821,(pause 0.47),1184.4531
1330,1331,DCA_se1_ag1_m_02,1184.4531,<sound effect>,1184.8447
1331,1332,DCA_se1_ag1_m_02,1184.8447,(pause 0.11),1184.9567
1332,1333,DCA_se1_ag1_m_02,1184.9567,<sound effect>,1187.45
1333,1334,DCA_se1_ag1_m_02,1187.45,(pause 0.79),1188.2382
1334,1335,DCA_se1_ag1_m_02,1188.2382,<sound effect>,1188.7138
1335,1336,DCA_se1_ag1_m_02,1188.7138,(pause 0.16),1188.877
1336,1337,DCA_se1_ag1_m_02,1188.877,<sound effect>,1191.0499
1337,1338,DCA_se1_ag1_m_02,1191.0499,(pause 0.19),1191.2364
1338,1339,DCA_se1_ag1_m_02,1191.2364,<sound effect>,1191.8752
1339,1340,DCA_se1_ag1_m_02,1191.8752,(pause 0.29),1192.1643
1340,1341,DCA_se1_ag1_m_02,1192.1643,<sound effect>,1192.6166
1341,1342,DCA_se1_ag1_m_02,1192.6166,(pause 0.24),1192.8591
1342,1343,DCA_se1_ag1_m_02,1192.8591,<sound effect>,1193.3814
1343,1344,DCA_se1_ag1_m_02,1193.3814,(pause 0.26),1193.6367
1344,1345,DCA_se1_ag1_m_02,1193.6367,<sound effect>,1196.4111
1345,1346,DCA_se1_ag1_m_02,1196.4111,(pause 0.73),1197.1432
1346,1347,DCA_se1_ag1_m_02,1197.1432,Went off.,1197.6001
1347,1348,DCA_int_01,1198.1224,Hm.,1198.3835
1348,1349,DCA_int_01,1198.3835,(pause 0.81),1199.1984
1349,1350,DCA_int_01,1199.1984,"Hey, you tell a good story.",1200.5786
1350,1351,DCA_int_01,1200.5786,(pause 1.75),1202.3318
1351,1352,DCA_int_01,1202.3318,"Um,",1202.7328
1352,1353,DCA_int_01,1202.7328,(pause 0.52),1203.2504
1353,1354,DCA_int_01,1203.2504,tell me about your school.,1204.5094
1354,1355,DCA_int_01,1204.5094,(pause 0.25),1204.7554
1355,1356,DCA_int_01,1204.7554,What did you study last year?,1206.2247
1356,1357,DCA_int_01,1206.2247,(pause 0.22),1206.4433
1357,1358,DCA_int_01,1206.4433,Fifth grade?,1207.0355
1358,1359,DCA_int_01,1207.0355,(pause 4.55),1211.59
1359,1360,DCA_int_01,1211.59,Tell me the subjects.,1212.6112
1360,1361,DCA_se1_ag1_m_02,1214.0474,We studying,1215.4229
1361,1362,DCA_se1_ag1_m_02,1215.4229,(pause 0.20),1215.6234
1362,1363,DCA_se1_ag1_m_02,1215.6234,"um, science",1216.9104
1363,1364,DCA_se1_ag1_m_02,1216.9104,(pause 2.53),1219.4365
1364,1365,DCA_se1_ag1_m_02,1219.4365,and,1220.2013
1365,1366,DCA_int_01,1222.2669,[What about] numbers?,1223.2461
1366,1367,DCA_se1_ag1_m_02,1222.2716,[R-],1222.528
1367,1368,DCA_se1_ag1_m_02,1224.1123,Yeah.,1224.5273
1368,1369,DCA_int_01,1225.5531,What's that called?,1226.3365
1369,1370,DCA_se1_ag1_m_02,1226.7422,Huh?,1227.0546
1370,1371,DCA_int_01,1227.2224,What's that called?,1228.0851
1371,1372,DCA_se1_ag1_m_02,1231.5578,/B- uh-/,1232.4391
1372,1373,DCA_int_01,1236.4014,/And/ subtracting?,1237.8655
1373,1374,DCA_se1_ag1_m_02,1237.8609,Yeah.,1238.3505
1374,1375,DCA_int_01,1238.3831,What's that called?,1239.2178
1375,1376,DCA_se1_ag1_m_02,1240.2483,Subtracting,1241.2088
1376,1377,DCA_se1_ag1_m_02,1241.2088,(pause 0.38),1241.59
1377,1378,DCA_se1_ag1_m_02,1241.59,from one,1242.1636
1378,1379,DCA_se1_ag1_m_02,1242.1636,(pause 0.14),1242.2988
1379,1380,DCA_se1_ag1_m_02,1242.2988,to two.,1242.7698
1380,1381,DCA_int_01,1244.0894,Something like Arithmetic?,1245.3856
1381,1382,DCA_se1_ag1_m_02,1245.5815,Mm-hm.,1245.9219
1382,1383,DCA_int_01,1247.5387,Okay.,1248.0681
1383,1384,DCA_int_01,1248.0681,(pause 0.19),1248.2568
1384,1385,DCA_int_01,1248.2568,"Um,",1248.5739
1385,1386,DCA_int_01,1248.5739,(pause 0.30),1248.877
1386,1387,DCA_int_01,1248.877,what do kids do,1249.9262
1387,1388,DCA_int_01,1249.9262,(pause 0.47),1250.3924
1388,1389,DCA_int_01,1250.3924,during the fall and winter,1251.9452
1389,1390,DCA_int_01,1251.9452,(pause 0.83),1252.7752
1390,1391,DCA_int_01,1252.7752,after school gets out?,1253.9677
1391,1392,DCA_se1_ag1_m_02,1254.9721,"Well some of um,",1255.8422
1392,1393,DCA_se1_ag1_m_02,1255.8422,(pause 0.79),1256.6302
1393,1394,DCA_se1_ag1_m_02,1256.6302,they go out and play.,1257.6747
1394,1395,DCA_se1_ag1_m_02,1257.6747,(pause 1.50),1259.175
1395,1396,DCA_se1_ag1_m_02,1259.175,Some of 'em,1260.1496
1396,1397,DCA_se1_ag1_m_02,1260.1496,(pause 0.15),1260.3035
1397,1398,DCA_se1_ag1_m_02,1260.3035,go around,1260.8956
1398,1399,DCA_se1_ag1_m_02,1260.8956,(pause 0.73),1261.6277
1399,1400,DCA_se1_ag1_m_02,1261.6277,"and g- um,",1262.8028
1400,1401,DCA_se1_ag1_m_02,1262.8028,(pause 0.38),1263.1851
1401,1402,DCA_se1_ag1_m_02,1263.1851,"like steal things, something like that.",1265.2088
1402,1403,DCA_int_01,1265.4082,Mm-hm.,1265.8605
1403,1404,DCA_se1_ag1_m_02,1266.1449,"Like this um,",1267.1055
1404,1405,DCA_se1_ag1_m_02,1267.1055,(pause 0.27),1267.3713
1405,1406,DCA_se1_ag1_m_02,1267.3713,boy,1267.8655
1406,1407,DCA_se1_ag1_m_02,1267.8655,(pause 1.12),1268.9846
1407,1408,DCA_se1_ag1_m_02,1268.9846,"um, set the /???/-",1270.5793
1408,1409,DCA_se1_ag1_m_02,1270.5793,(pause 0.21),1270.7927
1409,1410,DCA_se1_ag1_m_02,1270.7927,uh- the /??/ on fire.,1272.1962
1410,1411,DCA_se1_ag1_m_02,1272.1962,(pause 0.93),1273.1288
1411,1412,DCA_se1_ag1_m_02,1273.1288,And they try to put on-,1274.4904
1412,1413,DCA_se1_ag1_m_02,1274.4904,(pause 0.39),1274.8774
1413,1414,DCA_se1_ag1_m_02,1274.8774,put it on my brother.,1275.9825
1414,1415,DCA_se1_ag1_m_02,1275.9825,(pause 0.14),1276.1224
1415,1416,DCA_se1_ag1_m_02,1276.1224,And we wasn't around there.,1277.3103
1416,1417,DCA_se1_ag1_m_02,1277.3103,(pause 0.37),1277.6786
1417,1418,DCA_se1_ag1_m_02,1277.6786,We had went to see a parade yesterday,1279.9821
1418,1419,DCA_int_01,1280.0987,Mm-hm.,1280.4577
1419,1420,DCA_se1_ag1_m_02,1281.1245,and just got back.,1282.169
1420,1421,DCA_int_01,1282.5269,Hm.,1282.7647
1421,1422,DCA_se1_ag1_m_02,1284.5366,"And some of 'em um,",1285.5485
1422,1423,DCA_se1_ag1_m_02,1285.5485,(pause 0.43),1285.9821
1423,1424,DCA_se1_ag1_m_02,1285.9821,like to bring out they games outside like c-,1288.3182
1424,1425,DCA_se1_ag1_m_02,1288.3182,(pause 0.25),1288.57
1425,1426,DCA_se1_ag1_m_02,1288.57,Twister,1289.203
1426,1427,DCA_se1_ag1_m_02,1289.203,(pause 0.79),1289.9957
1427,1428,DCA_se1_ag1_m_02,1289.9957,and start a-playing.,1291.0495
1428,1429,DCA_se1_ag1_m_02,1291.0495,(pause 0.75),1291.7956
1429,1430,DCA_se1_ag1_m_02,1291.7956,Some of 'em play,1292.5929
1430,1431,DCA_se1_ag1_m_02,1292.5929,(pause 0.14),1292.7282
1431,1432,DCA_se1_ag1_m_02,1292.7282,"j- j- rope,",1293.395
1432,1433,DCA_se1_ag1_m_02,1293.395,(pause 0.85),1294.2483
1433,1434,DCA_se1_ag1_m_02,1294.2483,"go swimming,",1295.1575
1434,1435,DCA_se1_ag1_m_02,1295.1575,(pause 0.43),1295.59
1435,1436,DCA_se1_ag1_m_02,1295.59,"go to camp,",1296.4107
1436,1437,DCA_se1_ag1_m_02,1296.4107,(pause 1.17),1297.5811
1437,1438,DCA_se1_ag1_m_02,1297.5811,things like that.,1298.4437
1438,1439,DCA_se1_ag1_m_02,1298.4437,(pause 0.54),1298.98
1439,1440,DCA_se1_ag1_m_02,1298.98,Play.,1299.4229
1440,1441,DCA_se1_ag1_m_02,1299.4229,(pause 1.59),1301.013
1441,1442,DCA_se1_ag1_m_02,1301.013,"Uh, go on little hike and stuff like that.",1303.9237
1442,1443,DCA_int_01,1304.1127,Mm-hm.,1304.5743
1443,1444,DCA_se1_ag1_m_02,1305.0592,Build things.,1306.1131
1444,1445,DCA_int_01,1308.7371,Good.,1308.9703
1445,1446,DCA_int_01,1308.9703,(pause 0.12),1309.0915
1446,1447,DCA_int_01,1309.0915,Did you ever have a teacher that hollered a lot?,1310.966
1447,1448,DCA_se1_ag1_m_02,1311.6141,Hm?,1311.8986
1448,1449,DCA_int_01,1312.141,Did you ever have a teacher that hollered a lot?,1313.7905
1449,1450,DCA_se1_ag1_m_02,1314.5319,Did I ever have one?,1315.721
1450,1451,DCA_int_01,1315.749,Mm-hm.,1316.2292
1451,1452,DCA_se1_ag1_m_02,1316.2526,Yes.,1316.6536
1452,1453,DCA_int_01,1317.6981,What made the teacher holler?,1319.0503
1453,1454,DCA_se1_ag1_m_02,1319.5807,The children.,1320.3781
1454,1455,DCA_int_01,1321.334,Doing what?,1321.8888
1455,1456,DCA_int_01,1321.8888,(pause 0.65),1322.5417
1456,1457,DCA_int_01,1322.5417,What did they do that made her mad?,1324.0105
1457,1458,DCA_se1_ag1_m_02,1324.3462,"See um, this boy",1325.8418
1458,1459,DCA_se1_ag1_m_02,1325.8418,(pause 0.85),1326.6905
1459,1460,DCA_se1_ag1_m_02,1326.6905,"name um, /RD-NAME-1/-",1328.0474
1460,1461,DCA_se1_ag1_m_02,1328.0474,(pause 1.31),1329.3577
1461,1462,DCA_se1_ag1_m_02,1329.3577,"So the teacher,",1330.2856
1462,1463,DCA_se1_ag1_m_02,1330.2856,(pause 0.98),1331.2636
1463,1464,DCA_se1_ag1_m_02,1331.2636,he,1331.5434
1464,1465,DCA_se1_ag1_m_02,1331.5434,(pause 0.11),1331.6507
1465,1466,DCA_se1_ag1_m_02,1331.6507,c-,1331.7579
1466,1467,DCA_se1_ag1_m_02,1331.7579,(pause 0.11),1331.8651
1467,1468,DCA_se1_ag1_m_02,1331.8651,he came in,1332.8397
1468,1469,DCA_se1_ag1_m_02,1332.8397,(pause 0.17),1333.0076
1469,1470,DCA_se1_ag1_m_02,1333.0076,late.,1333.4272
1470,1471,DCA_se1_ag1_m_02,1333.4272,(pause 1.10),1334.5277
1471,1472,DCA_se1_ag1_m_02,1334.5277,"So he had went somewhere too,",1336.211
1472,1473,DCA_se1_ag1_m_02,1336.211,(pause 0.21),1336.4161
1473,1474,DCA_se1_ag1_m_02,1336.4161,with his mother uptown to buy some shoes.,1338.6252
1474,1475,DCA_se1_ag1_m_02,1338.6252,(pause 0.59),1339.2127
1475,1476,DCA_se1_ag1_m_02,1339.2127,And she got,1340.15
1476,1477,DCA_se1_ag1_m_02,1340.15,(pause 0.55),1340.7002
1477,1478,DCA_se1_ag1_m_02,1340.7002,"angry. He say,",1341.6468
1478,1479,DCA_se1_ag1_m_02,1341.6468,(pause 0.19),1341.8333
1479,1480,DCA_se1_ag1_m_02,1341.8333,I went uptown,1342.7565
1480,1481,DCA_se1_ag1_m_02,1342.7565,(pause 0.63),1343.3849
1481,1482,DCA_se1_ag1_m_02,1343.3849,with my mother. She took me uptown to buy some shoes.,1345.651
1482,1483,DCA_se1_ag1_m_02,1345.651,(pause 0.12),1345.7676
1483,1484,DCA_se1_ag1_m_02,1345.7676,"She say, put your name on that board.",1347.3297
1484,1485,DCA_se1_ag1_m_02,1347.3297,(pause 0.38),1347.712
1485,1486,DCA_se1_ag1_m_02,1347.712,"He say, I ain't late. I ain't putting my name out there.",1350.3081
1486,1487,DCA_se1_ag1_m_02,1350.3081,(pause 0.41),1350.7185
1487,1488,DCA_se1_ag1_m_02,1350.7185,He wasn't late.,1351.4132
1488,1489,DCA_int_01,1352.1033,[Huh.],1352.3225
1489,1490,DCA_se1_ag1_m_02,1352.2199,[So],1352.6302
1490,1491,DCA_se1_ag1_m_02,1353.1665,"she say,",1353.74
1491,1492,DCA_se1_ag1_m_02,1353.74,(pause 0.35),1354.0944
1492,1493,DCA_se1_ag1_m_02,1354.0944,"put your name on that board,",1355.5387
1493,1494,DCA_se1_ag1_m_02,1355.5387,(pause 0.31),1355.8512
1494,1495,DCA_se1_ag1_m_02,1355.8512,"and she opened the desk (sound effect), went out there and took the ruler. Put your name on it.",1359.2924
1495,1496,DCA_se1_ag1_m_02,1359.2924,(pause 0.35),1359.6374
1496,1497,DCA_se1_ag1_m_02,1359.6374,Hit the boy with the ruler-,1360.9932
1497,1498,DCA_se1_ag1_m_02,1360.9932,(pause 0.24),1361.2357
1498,1499,DCA_se1_ag1_m_02,1361.2357,you- you- keep your hands off of me!,1363.5345
1499,1500,DCA_se1_ag1_m_02,1363.5345,(pause 0.59),1364.1267
1500,1501,DCA_se1_ag1_m_02,1364.1267,"Then,",1364.4297
1501,1502,DCA_se1_ag1_m_02,1364.4297,(pause 0.25),1364.6815
1502,1503,DCA_se1_ag1_m_02,1364.6815,she s-,1364.9753
1503,1504,DCA_se1_ag1_m_02,1364.9753,(pause 0.52),1365.4975
1504,1505,DCA_se1_ag1_m_02,1365.4975,told him- kept hitting him in his face,1367.4502
1505,1506,DCA_se1_ag1_m_02,1367.4502,(pause 0.77),1368.2242
1506,1507,DCA_se1_ag1_m_02,1368.2242,"with her fist. Say, I'm'a tell my mother.",1370.1558
1507,1508,DCA_se1_ag1_m_02,1370.1558,(pause 0.45),1370.6069
1508,1509,DCA_se1_ag1_m_02,1370.6069,"So she say, I'm'a take you down there, and you know what you're mother gonna do.",1373.6973
1509,1510,DCA_se1_ag1_m_02,1373.6973,(pause 0.27),1373.9677
1510,1511,DCA_se1_ag1_m_02,1373.9677,She gonna beat you in the class.,1375.3713
1511,1512,DCA_se1_ag1_m_02,1375.3713,(pause 0.35),1375.721
1512,1513,DCA_se1_ag1_m_02,1375.721,"She gonna beat you right in front of the class with a switch,",1378.4208
1513,1514,DCA_se1_ag1_m_02,1378.4208,(pause 0.12),1378.542
1514,1515,DCA_se1_ag1_m_02,1378.542,and you know it.,1379.2042
1515,1516,DCA_se1_ag1_m_02,1379.2042,(pause 0.33),1379.5387
1516,1517,DCA_se1_ag1_m_02,1379.5387,Now /straight/ up that desk,1380.8537
1517,1518,DCA_se1_ag1_m_02,1380.8537,(pause 0.23),1381.0868
1518,1519,DCA_se1_ag1_m_02,1381.0868,and get straight.,1381.8795
1519,1520,DCA_se1_ag1_m_02,1381.8795,(pause 1.41),1383.2877
1520,1521,DCA_se1_ag1_m_02,1383.2877,And shut up.,1383.796
1521,1522,DCA_se1_ag1_m_02,1383.796,(pause 1.08),1384.8766
1522,1523,DCA_se1_ag1_m_02,1384.8766,"So he say,",1385.5574
1523,1524,DCA_se1_ag1_m_02,1385.5574,(pause 0.71),1386.2708
1524,1525,DCA_se1_ag1_m_02,1386.2708,"better keep your little black hands off of me, you old white-",1389.0406
1525,1526,DCA_se1_ag1_m_02,1389.0406,(pause 0.44),1389.4836
1526,1527,DCA_se1_ag1_m_02,1389.4836,And like something like that-,1390.2902
1527,1528,DCA_se1_ag1_m_02,1390.2902,(pause 0.47),1390.7647
1528,1529,DCA_se1_ag1_m_02,1390.7647,"So,",1391.0911
1529,1530,DCA_se1_ag1_m_02,1391.0911,(pause 1.24),1392.3268
1530,1531,DCA_se1_ag1_m_02,1392.3268,then he say-,1392.9096
1531,1532,DCA_se1_ag1_m_02,1392.9096,(pause 0.76),1393.6697
1532,1533,DCA_se1_ag1_m_02,1393.6697,"then she say, I'm gonna take you to the principal right now,",1396.1317
1533,1534,DCA_se1_ag1_m_02,1396.1317,(pause 0.38),1396.5094
1534,1535,DCA_se1_ag1_m_02,1396.5094,"He's like, keep your hands off of me!",1398.1916
1535,1536,DCA_se1_ag1_m_02,1398.1916,(pause 0.56),1398.7511
1536,1537,DCA_se1_ag1_m_02,1398.7511,He took the book.,1399.6277
1537,1538,DCA_se1_ag1_m_02,1399.6277,(pause 0.62),1400.2432
1538,1539,DCA_se1_ag1_m_02,1400.2432,"And um,",1400.896
1539,1540,DCA_se1_ag1_m_02,1400.896,(pause 0.43),1401.325
1540,1541,DCA_se1_ag1_m_02,1401.325,then this g-,1402.1177
1541,1542,DCA_se1_ag1_m_02,1402.1177,(pause 0.22),1402.3369
1542,1543,DCA_se1_ag1_m_02,1402.3369,then she got him quiet.,1403.8791
1543,1544,DCA_se1_ag1_m_02,1403.8791,(pause 0.52),1404.3967
1544,1545,DCA_se1_ag1_m_02,1404.3967,She took him down to principal.,1405.7435
1545,1546,DCA_se1_ag1_m_02,1405.7435,(pause 0.46),1406.2013
1546,1547,DCA_se1_ag1_m_02,1406.2013,"So the next day,",1407.0919
1547,1548,DCA_se1_ag1_m_02,1407.0919,(pause 0.59),1407.6841
1548,1549,DCA_se1_ag1_m_02,1407.6841,this boy name,1408.5327
1549,1550,DCA_se1_ag1_m_02,1408.5327,(pause 0.63),1409.1657
1550,1551,DCA_se1_ag1_m_02,1409.1657,/RD-NAME-2/ and /RD-NAME-3/-,1410.6812
1551,1552,DCA_se1_ag1_m_02,1410.6812,(pause 0.88),1411.5578
1552,1553,DCA_se1_ag1_m_02,1411.5578,so,1411.8329
1553,1554,DCA_se1_ag1_m_02,1411.8329,(pause 0.15),1411.9821
1554,1555,DCA_se1_ag1_m_02,1411.9821,kept hitting on,1412.7935
1555,1556,DCA_se1_ag1_m_02,1412.7935,(pause 0.65),1413.4416
1556,1557,DCA_se1_ag1_m_02,1413.4416,/RD-NAME-3/.,1414.1457
1557,1558,DCA_se1_ag1_m_02,1414.1457,(pause 0.73),1414.872
1558,1559,DCA_se1_ag1_m_02,1414.872,"Cause /RD-NAME-3/um, wrote in her book-",1416.891
1559,1560,DCA_se1_ag1_m_02,1416.891,(pause 0.92),1417.8096
1560,1561,DCA_se1_ag1_m_02,1417.8096,she-,1418.1733
1561,1562,DCA_se1_ag1_m_02,1418.1733,(pause 0.17),1418.3458
1562,1563,DCA_se1_ag1_m_02,1418.3458,"y- um, sh-",1419.0639
1563,1564,DCA_se1_ag1_m_02,1419.0639,(pause 0.19),1419.2504
1564,1565,DCA_se1_ag1_m_02,1419.2504,sh-,1419.4882
1565,1566,DCA_se1_ag1_m_02,1419.4882,(pause 0.18),1419.6701
1566,1567,DCA_se1_ag1_m_02,1419.6701,"she um,",1420.598
1567,1568,DCA_se1_ag1_m_02,1420.598,(pause 0.22),1420.8207
1568,1569,DCA_se1_ag1_m_02,1420.8207,"m- wrote in a book,",1421.8418
1569,1570,DCA_se1_ag1_m_02,1421.8418,(pause 0.14),1421.9771
1570,1571,DCA_se1_ag1_m_02,1421.9771,a little scratch in the book.,1423.3013
1571,1572,DCA_int_01,1423.5251,Mm-hm.,1423.8236
1572,1573,DCA_se1_ag1_m_02,1423.7863,And s-,1424.2059
1573,1574,DCA_se1_ag1_m_02,1424.4391,"s- um, the book was already um, wrote in.",1426.6819
1574,1575,DCA_se1_ag1_m_02,1426.6819,(pause 0.55),1427.231
1575,1576,DCA_se1_ag1_m_02,1427.231,So,1427.5434
1576,1577,DCA_se1_ag1_m_02,1427.5434,(pause 0.31),1427.8512
1577,1578,DCA_se1_ag1_m_02,1427.8512,she made /RD-NAME-3/ write it all over-,1430.0754
1578,1579,DCA_se1_ag1_m_02,1430.0754,(pause 0.60),1430.6722
1579,1580,DCA_se1_ag1_m_02,1430.6722,erase all of it- everything was in the book.,1433.0083
1580,1581,DCA_se1_ag1_m_02,1433.0083,(pause 1.66),1434.6718
1581,1582,DCA_se1_ag1_m_02,1434.6718,What she didn't put in.,1435.9075
1582,1583,DCA_se1_ag1_m_02,1435.9075,(pause 0.51),1436.4204
1583,1584,DCA_se1_ag1_m_02,1436.4204,"So she's like, I ain't really writing nothing in there.",1439.1296
1584,1585,DCA_se1_ag1_m_02,1439.1296,(pause 0.67),1439.7952
1585,1586,DCA_se1_ag1_m_02,1439.7952,So she hit the teacher in the eye,1441.6697
1586,1587,DCA_se1_ag1_m_02,1441.6697,(pause 0.53),1442.2013
1587,1588,DCA_se1_ag1_m_02,1442.2013,and her contact lense it came out.,1444.0058
1588,1589,DCA_int_01,1445.4968,So you don't think it's fair when she does that stuff?,1447.8376
1589,1590,DCA_se1_ag1_m_02,1450.2296,But some of 'em make her do that.,1451.8745
1590,1591,DCA_int_01,1452.1776,Mm-hm.,1452.5459
1591,1592,DCA_int_01,1452.5459,(pause 0.30),1452.8444
1592,1593,DCA_int_01,1452.8444,Did you ever-,1453.4459
1593,1594,DCA_int_01,1453.4459,(pause 0.10),1453.5485
1594,1595,DCA_int_01,1453.5485,Did she ever get after you?,1454.7655
1595,1596,DCA_se1_ag1_m_02,1455.2691,Mm-hm.,1455.6607
1596,1597,DCA_se1_ag1_m_02,1455.6607,(pause 0.16),1455.824
1597,1598,DCA_se1_ag1_m_02,1455.824,"Coming in late,",1456.7087
1598,1599,DCA_se1_ag1_m_02,1456.7087,(pause 0.66),1457.3662
1599,1600,DCA_se1_ag1_m_02,1457.3662,going uptown with my mother.,1458.821
1600,1601,DCA_se1_ag1_m_02,1458.821,(pause 0.44),1459.264
1601,1602,DCA_se1_ag1_m_02,1459.264,"But one time, she tore my shirt.",1460.8634
1602,1603,DCA_se1_ag1_m_02,1460.8634,(pause 0.41),1461.2737
1603,1604,DCA_se1_ag1_m_02,1461.2737,When I [first] went to school-,1462.8311
1604,1605,DCA_int_01,1461.4791,[/Is that right/?],1461.8916
1605,1606,DCA_se1_ag1_m_02,1463.3009,first went-,1463.9491
1606,1607,DCA_se1_ag1_m_02,1463.9491,(pause 0.32),1464.2708
1607,1608,DCA_se1_ag1_m_02,1464.2708,when school started again-,1465.8329
1608,1609,DCA_se1_ag1_m_02,1465.8329,(pause 0.94),1466.7748
1609,1610,DCA_se1_ag1_m_02,1466.7748,first day-,1467.6001
1610,1611,DCA_se1_ag1_m_02,1467.6001,(pause 0.76),1468.3648
1611,1612,DCA_se1_ag1_m_02,1468.3648,"well,",1468.7239
1612,1613,DCA_se1_ag1_m_02,1468.7239,(pause 0.24),1468.9605
1613,1614,DCA_se1_ag1_m_02,1468.9605,my n- I had my new shirt.,1470.6625
1614,1615,DCA_se1_ag1_m_02,1470.6625,(pause 0.62),1471.2873
1615,1616,DCA_se1_ag1_m_02,1471.2873,She tore it.,1472.0147
1616,1617,DCA_int_01,1475.0585,What for?,1475.5434
1617,1618,DCA_int_01,1475.5434,(pause 0.11),1475.6553
1618,1619,DCA_int_01,1475.6553,For being late or what?,1476.7418
1619,1620,DCA_se1_ag1_m_02,1477.2733,"No, see, <clears throat>",1478.4297
1620,1621,DCA_se1_ag1_m_02,1478.4297,(pause 0.54),1478.966
1621,1622,DCA_se1_ag1_m_02,1478.966,"um, the boy kept hitting me in the back.",1481.1249
1622,1623,DCA_se1_ag1_m_02,1481.1249,(pause 0.15),1481.2776
1623,1624,DCA_se1_ag1_m_02,1481.2776,And I /telled/ him I'm gonna-,1482.2522
1624,1625,DCA_se1_ag1_m_02,1482.2522,(pause 0.31),1482.5599
1625,1626,DCA_se1_ag1_m_02,1482.5599,"and I went and tell the teacher and she say, be quiet.",1484.9846
1626,1627,DCA_se1_ag1_m_02,1484.9846,(pause 0.48),1485.4649
1627,1628,DCA_se1_ag1_m_02,1485.4649,Wouldn't let me-,1485.9638
1628,1629,DCA_se1_ag1_m_02,1485.9638,(pause 0.39),1486.3555
1629,1630,DCA_se1_ag1_m_02,1486.3555,And I'm gonna tell her anyway.,1487.6134
1630,1631,DCA_se1_ag1_m_02,1487.6134,(pause 0.50),1488.1123
1631,1632,DCA_se1_ag1_m_02,1488.1123,"So when she come grabbing me on my shirt, /?/",1490.6082
1632,1633,DCA_se1_ag1_m_02,1490.6082,(pause 0.19),1490.7935
1633,1634,DCA_se1_ag1_m_02,1490.7935,"slamming me through the door, I told her, hey, keep your hands off of me",1494.0377
1634,1635,DCA_se1_ag1_m_02,1494.0377,(pause 0.16),1494.1962
1635,1636,DCA_se1_ag1_m_02,1494.1962,cause I know what I'm talking about.,1495.5811
1636,1637,DCA_se1_ag1_m_02,1495.5811,(pause 1.50),1497.0825
1637,1638,DCA_se1_ag1_m_02,1497.0825,"And this boy name /RD-NAME-3/,",1498.5747
1638,1639,DCA_se1_ag1_m_02,1498.5747,(pause 0.47),1499.0398
1639,1640,DCA_se1_ag1_m_02,1499.0398,"he was tryna be tricky,",1500.5226
1640,1641,DCA_se1_ag1_m_02,1500.5226,(pause 1.08),1501.6044
1641,1642,DCA_se1_ag1_m_02,1501.6044,pretend like he don't do nothing all the time.,1503.5722
1642,1643,DCA_se1_ag1_m_02,1503.5722,(pause 0.37),1503.9405
1643,1644,DCA_se1_ag1_m_02,1503.9405,"When we have a substitute, he run around in the room and",1506.1542
1644,1645,DCA_se1_ag1_m_02,1506.1542,(pause 0.23),1506.3874
1645,1646,DCA_se1_ag1_m_02,1506.3874,"when the teacher come by,",1507.2733
1646,1647,DCA_se1_ag1_m_02,1507.2733,(pause 0.23),1507.5065
1647,1648,DCA_se1_ag1_m_02,1507.5065,"he say, I don't do nothing.",1508.9427
1648,1649,DCA_se1_ag1_m_02,1508.9427,(pause 0.18),1509.1245
1649,1650,DCA_se1_ag1_m_02,1509.1245,"And then she just send him down to the principal,",1511.1984
1650,1651,DCA_se1_ag1_m_02,1511.1984,(pause 0.32),1511.5154
1651,1652,DCA_se1_ag1_m_02,1511.5154,let him take notes and stuff.,1513.1428
1652,1653,DCA_int_01,1515.8706,Hm.,1516.1504
1653,1654,DCA_int_01,1516.1504,(pause 1.28),1517.4268
1654,1655,DCA_int_01,1517.4268,"Um,",1517.7393
1655,1656,DCA_int_01,1517.7393,(pause 1.71),1519.4505
1656,1657,DCA_int_01,1519.4505,what- did you ever have-,1520.4344
1657,1658,DCA_int_01,1520.4344,(pause 0.27),1520.7002
1658,1659,DCA_int_01,1520.7002,who was the best teacher you ever had? Do you remember?,1522.9477
1659,1660,DCA_int_01,1522.9477,(pause 1.00),1523.9444
1660,1661,DCA_int_01,1523.9444,One teacher that was real good?,1525.3106
1661,1662,DCA_se1_ag1_m_02,1525.6697,Y-,1525.9961
1662,1663,DCA_se1_ag1_m_02,1525.9961,(pause 0.27),1526.2665
1663,1664,DCA_se1_ag1_m_02,1526.2665,Yeah.,1526.7235
1664,1665,DCA_int_01,1527.3204,What was she like?,1528.0198
1665,1666,DCA_se1_ag1_m_02,1529.4315,Her name was Miss /RD-NAME-1/.,1530.9469
1666,1667,DCA_int_01,1531.3713,Mm-hm.,1531.8189
1667,1668,DCA_int_01,1531.8189,(pause 0.17),1531.9914
1668,1669,DCA_int_01,1531.9914,What did you like about her?,1532.9986
1669,1670,DCA_se1_ag1_m_02,1533.6374,"See um,",1534.556
1670,1671,DCA_se1_ag1_m_02,1534.556,(pause 0.37),1534.9232
1671,1672,DCA_se1_ag1_m_02,1534.9232,"one thing,",1535.66
1672,1673,DCA_se1_ag1_m_02,1535.66,(pause 0.16),1535.8232
